行政區域代碼,業者名稱店名,食品業者登錄字號,地址,評核結果
63000020,CHAFFEE-CITYLINK松山店,A-118559415-00305-4,臺北市信義區松山路11號1樓,優
63000020,樂田-國父紀念館,A-128427006-00088-3,臺北市信義區忠孝東路4段302號,優
63000030,游壽司麗水店,A-126221730-00001-2,臺北市大安區麗水街7巷7號,優
63000030,Toh-a 桌藏,A-200131652-00001-8,臺北市大安區和平東路2段76巷23弄9號,優
63000120,臺北榮民總醫院營養部病患廚房,A-400190317-00000-2,臺北市北投區石牌路2段201號中正樓B1,優
63000120,臺北榮民總醫院員工餐廳,A-148978457-00001-1,臺北市北投區石牌路2段201號中正樓1樓,優
63000040,第一大飯店敘香園,A-150775041-00001-8,臺北市中山區南京東路2段63號3樓,良
63000040,木生婦幼診所,A-378964771-00001-0,臺北市中山區長安東路2段90號1-4樓,優
63000040,長榮桂冠酒店(台北),A-170809478-00001-2,臺北市中山區松江路63號,優
63000040,林家蔬菜羊肉爐,A-200057802-00001-2,臺北市中山區吉林路327號,優
63000040,費太太-馬偕醫院,A-122036848-00002-3,臺北市中山區中山北路2段92號,優
63000040,聖瑪莉馬偕店,A-109499839-00010-0,臺北市中山區中山北路2段92號1樓,優
63000040,蔬坊The Greenery,A-161884947-00003-8,臺北市中山區南京西路14號B1,優
63000040,李義男婦產科附設產後護理之家,A-278957813-00000-7,臺北市中山區中山北路2段71號5樓,優
63000040,新馬辣-中山店,A-152678039-00000-8,臺北市中山區南京東路1段2號2樓,優
63000040,天廚菜館,A-200073629-00001-7,臺北市中山區南京西路1號3樓,良
63000040,神旺商務酒店,A-128448826-00001-1,臺北市中山區南京東路1段128號,優
63000010,藍田產後護理之家,A-154180795-00000-7,臺北市松山區南京東路5段316號,優
63000010,漢堡王-南京三民店,A-123309178-00063-0,臺北市松山區南京東路5段82號,優
63000010,古味小吃店,"A-200131190-00001-5
",臺北市松山區北寧路14號,良
63000040,國王大飯店,A-111596180-00001-0,臺北市中山區南京東路1段118號,良
63000040,一郎台日海鮮料理宴會廣場-濱江店,A-112949486-00002-3,臺北市中山區民族東路336號5樓,優
63000010,晶英產後護理之家,A-278959983-00001-8,臺北市松山區健康路156號6樓,優
63000010,茹曦酒店-SUNNY BUFFET,A-128337899-00002-9,臺北市松山區敦化北路100號,優
63000010,茹曦酒店宴會廳,A-128337899-00004-1,臺北市松山區敦化北路100號,優
63000040,Impromptu by Paul Lee,A-150763495-00001-8,臺北市中山區中山北路2段39巷3號B1,優
63000040,漢堡王-光華店,A-123309178-00019-1,臺北市中山區八德路1段31號,優
63000010,翡麗詩莊園,A-154351122-00000-1,臺北市松山區敦化北路232號,優
63000010,THAI&THAI,A-128202098-00009-8,臺北市松山區敦化北路158號5樓,優
63000010,基督復臨安息日會醫療財團法人臺安醫院,A-104076608-00003-2,臺北市松山區八德路2段424號,優
63000010,beard papa-微風南京店,A-180292991-00012-1,臺北市松山區南京東路3段337號1樓,優
63000010,三軍總醫院松山分院含附設護理之家,A-400130027-00001-5,臺北市松山區健康路131號,優
63000010,聖瑪莉民生店,A-109499839-00012-2,臺北市松山區民生東路5段133號,優
63000040,台北世聯商旅,A-112166981-00000-2,臺北市中山區松江路90巷5號9樓,優
63000050,Yamazaki站前店,A-122522307-00009-0,臺北市中正區忠孝西路1段49號B1,優
63000060,Yamazaki台北中山店,A-122522307-00054-0,臺北市大同區長安西路1段52之1號A室,優
63000070,洛碁大飯店新仕界,A-189211393-00001-5,臺北市萬華區昆明街141號B1,優
63000050,果然果汁吧-台大西址店,A-172651972-00001-8,臺北市中正區常德街1號,優
63000080,統一聖娜多堡-萬芳門市,A-170790935-00013-2,臺北市文山區興隆路3段111號,優
63000120,皇家傳承-北榮門市, A-153725307-00010-1,臺北市北投區石牌路2段201號中正樓生活廣場,優
63000030,糧晨get食,A-202307257-00000-5,臺北市大安區羅斯福路4段1號,優
63000030,莫凡彼-臺大店,A-127542696-00009-8,臺北市大安區羅斯福路4段85號1樓,優
63000050,洛碁大飯店中華館,A-154915157-00001-6,臺北市中正區中華路1段41號2樓,優
63000050,上海鄉村-濟南店,A-146422101-00001-9,臺北市中正區濟南路2段37號,優
63000080,紅蕃茄餐飲事業有限公司(師大公館校區學七舍中餐廳),A-124399710-00038-4,臺北市文山區汀州路4段88號,優
63000010,新東南海鮮料理-松山店,A-189617056-00001-1,臺北市松山區八德路4段656號,良
63000050,上海鄉村-仁愛店,A-146422101-00003-1,臺北市中正區仁愛路1段17號B1、B2,優
63000120,新婦海南雞飯,A-200075990-00003-2,臺北市北投區光明路137號1樓,良
63000120,COMEBUY 北投榮總店,H-142839845-00001-9,臺北市北投區石牌路2段201號中正樓生活廣場,優
63000120,小南門傳統美食-榮總店,A-128544068-00002-7,臺北市北投區石牌路2段201號中正樓生活廣場,優
63000120,安永鮮食 榮總分店,A-153949524-00033-5,臺北市北投區石牌路2段201號中正樓生活廣場,優
63000120,甲大鴻燒臘,A-202307603-00002-2,臺北市北投區石牌路2段201號中正樓生活廣場,優
63000100,斑鳩的窩-舊宗店,A-141092138-00002-8,臺北市內湖區舊宗路1段188號1樓,良
63000100,麻膳堂-舊宗門市,A-125105092-00009-1,臺北市內湖區舊宗路1段188號1樓,優
63000100,異品屋-內湖大潤發店,A-200209860-00001-5,臺北市內湖區舊宗路1段188號1樓,良
63000020,太平洋商旅,A-196929646-00000-9,臺北市信義區光復南路495號11樓之2,優
63000120,新上享餐廳,A-184293711-00000-3,臺北市北投區光明路226號,優
63000090,統一聖娜多堡-南港門市,A-170790935-00025-5,臺北市南港區忠孝東路7段369號B棟1樓,優
63000040,大腕 (燒肉),A-128450287-00001-5,臺北市中山區敬業二路199號5樓,優
63000100,人之初敦化館產後護理之家, A-142825574-00005-0 ,臺北市內湖區行愛路140巷21號3樓 ,優
63000100,永安福華產後護理之家,A-126266243-00000-9,臺北市內湖區民權東路6段180巷6號3樓,優
63000100,私房小廚,A-112713860-00035-4,臺北市內湖區舊宗路1段188號3樓,優
63000030,焦糖楓-師大店,A-154199324-00003-8,臺北市大安區師大路63號,優
63000030,師大雞肉飯專門店,A-200219312-00000-7,臺北市大安區師大路59巷4號1樓,優
63000030,初魚 鮨-泰順、初魚鉄板料亭-泰順,A-190323071-00035-1,臺北市大安區泰順街2之1號,優
63000030,弘爺漢堡-大安店,A-197220043-00323-3,臺北市大安區泰順街33號,優
63000030,阿月子傳統小吃店,A-200157782-00001-0,臺北市大安區泰順街4號1樓,優
63000030,極簡咖啡館,A-110306542-00001-0,臺北市大安區泰順街2巷42號,優
63000030,小南風咖啡,A-188168643-00001-3,臺北市大安區泰順街38之1號,優
63000030,蓉記莫名堂,A-179832056-00001-9,臺北市大安區泰順街60巷29號1樓,優
63000030,38號冰館,A-202312304-00001-5,臺北市大安區泰順街38巷38號,優
63000030,雲南小鎮,A-200050599-00001-8,臺北市大安區泰順街40巷38號,優
63000030,傳送咖啡,A-200193343-00001-3,臺北市大安區泰順街40巷38號,優
63000030,嚼咖啡館工作室,A-200173376-00001-7,臺北市大安區泰順街60巷27號,優
63000030,七見櫻堂,A-142860924-00006-9,臺北市大安區泰順街28號,優
63000030,穎鈞子素食麵線專門店,A-202256315-00001-4,臺北市大安區師大路59巷8號,優
63000030,Pasta Paradise新天堂義大利廚房,A-200147916-00001-8,臺北市大安區師大路59巷8號,優
63000040,津津韓式小吃-南西店,A-183563005-00004-2,臺北市中山區南京西路15號B1,優
63000040,長浜魚屋-南西店,A-190323071-00030-6,臺北市中山區南京西路15號B1,優
63000040,季樂和牛鐵板燒-南西店,A-190323071-00032-8,臺北市中山區南京西路15號B1,優
63000040,牛喜壽喜燒-南西店,A-190323071-00029-4,臺北市中山區南京西路15號B1,優
63000020,美蔬菜廚房-松菸店,A-128483007-00074-1,臺北市信義區菸廠路88號B1,優
63000020,春芳號-松菸店,A-190472682-00009-5,臺北市信義區菸廠路88號B1,優
63000020,Ten Thousand Coffee-松菸店,A-190669088-00002-6,臺北市信義區菸廠路88號1樓,優
63000100,黑面蔡 滷春秋-內湖大潤發店,A-142839486-00003-5,臺北市內湖區舊宗路1段188號1樓,優
63000020,Haloa Poke 夏威夷拌飯-松菸店,A-202271920-00001-3,臺北市信義區菸廠路88號B1,優
63000020,gelato pique café-A8,A-150771930-00002-2,臺北市信義區松高路12號2樓,優
63000020,SHANN SHANN-台北三越信義店,A-180176590-00009-3,臺北市信義區松壽路9號6樓,優
63000020,得正-A8,A-183591086-00004-2,臺北市信義區松高路12號B1,優
63000030,英達烘培坊,A-153731477-00004-9,臺北市大安區龍泉街19之1號,優
63000030,風奕吉飲食店,A-200117423-00001-8,臺北市大安區龍泉街19號B1,優
63000030,薈上飲,A-200255493-00001-8,臺北市大安區龍泉街38號,優
63000030,柳橙檸檬,A-200163904-00001-3,臺北市大安區龍泉街19之2號旁,優
63000110,陽明常春護理之家,A-188187178-00000-6,臺北市士林區格致路7號2樓,優
63000110,BIGTOM馬克咖啡,A-189621636-00011-1,臺北市士林區雨聲街105號,優
63000110,讚 鐵板燒,A-154354649-00001-9,臺北市士林區承德路4段192之1號B1,優
63000100,鮮芋仙-內湖家樂福,A-180617317-00051-7,臺北市內湖區民善街88號,優
63000100,丸亀製麺-家樂福內湖店,E-153919541-00072-8,臺北市內湖區民善街88號,優
63000100,一階堂拉麵-內湖家樂福店,A-202283799-00004-3,臺北市內湖區民善街88號,優
63000100,韓楓館韓式料理,A-200203448-00001-1,臺北市內湖區民善街88號,優
63000100,洋城義大利餐廳,A-166432303-00058-8,臺北市內湖區民善街88號,優
63000100,廣一樂廚,A-116915418-00004-7,臺北市內湖區成功路2段325號B1,優
63000110,新悅蚵仔煎,A-172924050-00001-8,臺北市士林區忠誠路2段55號B1,優
63000110,東京牛角(次男坊),A-113134072-00033-5,臺北市士林區忠誠路2段55號B1,優
63000110,鴻榮廷食品(QQ嫩仙草),A-150970115-00001-7,臺北市士林區忠誠路2段55號B1,優
63000110,鰻魚日記-台北天母店,A-190654368-00005-4,臺北市士林區忠誠路2段200號3樓,優
63000110,長田本庄軒-新光三越天母店,A-153919541-00079-1,臺北市士林區忠誠路2段200號3樓,優
63000110,好食廚坊, A-202284174-00001-8,臺北市士林區雨聲街105號,優
63000110,YOKU MOKU TAIWAN,A-153165901-00001-9,臺北市士林區忠誠路2段202號1樓,優
63000110,九龍粉圓豆花,A-202278980-00001-6,臺北市士林區中正路235巷8號1樓,優
63000110,柯欽德日式食堂,A-200112817-00001-0,臺北市士林區福壽街9號,優
63000110,郭家養生,A-202305141-00001-6,臺北市士林區忠誠路2段55號B1,優
63000030,牛魔王牛排館,A-200144237-00008-8,臺北市大安區師大路49巷8號1樓,良
63000030,Macho Tacos 瑪丘墨式餅舖 (師大 Shida),A-124495220-00001-7,臺北市大安區師大路93巷1號,良
63000030,喫尤平價鐵板燒-師大店,A-152635145-00008-7,臺北市大安區師大路39巷26號,優
63000030,安徽妹子烙餅店,A-200149347-00001-8,臺北市大安區師大路49巷5號1樓,優
63000030,台南鱔魚意麵,A-200154866-00001-0,臺北市大安區師大路45號,優
63000030,金華街咖哩屋,A-200155671-00001-5,臺北市大安區金華街199巷1弄4號,良
63000030,起初好好,A-153920499-00001-0,臺北市大安區和平東路1段129之1號,優
63000120,火鍋世家-石牌尊爵店,A-278960904-00001-3,臺北市北投區石牌路2段335號,優
63000070,財團法人臺北市私立愛愛院,A-103772402-00000-3,臺北市萬華區大理街175巷27號,優
63000100,朱記餡餅粥-內湖大潤發,A-153095716-00061-1,臺北市內湖區舊宗路1段128號1樓,優
63000100,饗燒板餐廳-內湖大潤發,A-127554952-00030-0,臺北市內湖區舊宗路1段128號1樓,優
63000100,花蓮扁食- 內湖大潤發,A-170837404-00034-8,臺北市內湖區舊宗路1段128號1樓,優
63000100,孫家將牛排餐廳-內湖大潤發,A-137787179-00005-2,臺北市內湖區舊宗路1段128號1樓,優
63000100,霜江茶行,A-124562085-00001-1,臺北市內湖區舊宗路1段128號1樓,優
63000100,韓食客韓式料理  內湖大潤發,A-142281559-00001-5,臺北市內湖區舊宗路1段128號1樓,優
63000100,醇蛋糕 內湖家樂福店,A-142513397-00005-7,臺北市內湖區民善街88號,優
63000100,Joyfull餐廳 內湖家樂福,A-143835804-00008-1,臺北市內湖區民善街88號,優
63000100,享 煦鮮鐵板餐廳-內湖家樂福店,A-194867510-00001-9,臺北市內湖區民善街88號,優
63000040,鐵板教父,A-150778048-00001-8,臺北市中山區植福路215號2樓之3,優
63000030,吉兆割烹壽司,A-154323766-00001-5,臺北市大安區忠孝東路4段181巷48號1樓,優
63000030,Yuu,A-155789136-00001-3,臺北市大安區忠孝東路4段216巷33弄15號1樓,優
63000030,南村私廚小酒棧,A-152436841-00001-2,臺北市大安區忠孝東路4段216巷33弄10號1樓,優
63000030,鮨天本 登龍門,A-190100698-00001-2,臺北市大安區忠孝東路4段216巷27弄16號1樓,優
63000030,元一 天婦羅,A-194053330-00002-7,臺北市大安區忠孝東路4段216巷27弄11號,優
63000030,Aleisha,A-150773796-00001-3,臺北市大安區忠孝東路3段217巷4弄16號,優
63000060,咖哩樹-京站店,A-124692475-00061-4,臺北市大同區承德路1段1號B3,優
63000060,好想摸魚-京站店,A-193193761-00001-8,臺北市大同區承德路1段1號B3,優
63000060,蜀羊-京站店,A-155845257-00002-1,臺北市大同區承德路1段1號B3,優
63000060,森本家拉麵-京站店,A-200227151-00005-2,臺北市大同區承德路1段1號B3,優
63000060,BEPPIN PASTA-京站店,A-150906000-00004-2,臺北市大同區承德路1段1號B3,優
63000060,好饈鐵板燒-京站店,A-152629713-00003-6,臺北市大同區承德路1段1號B3,優
63000060,京都勝牛-京站店,A-142756204-00111-1,臺北市大同區承德路1段1號B3,優
63000060,COMEME-京站店,A-183121228-00007-2,臺北市大同區承德路1段1號B2,優
63000060,Cold Stone Creamery 酷聖石冰淇淋-京站店,A-128459597-00003-0,臺北市大同區承德路1段1號B2,優
63000060,先喝道-京站店,A-153951936-00079-5,臺北市大同區承德路1段1號B2,優
63000100,孫家將臺式牛排-內湖家樂福店,A-191668657-00002-8,臺北市內湖區民善街88號,優
63000090,南港老爺行旅,A-150890915-00001-6,臺北市南港區經貿二路196號10樓,優
63000090,Pepper charm味道拼圖-南港中信店,O-190478715-00002-5,臺北市南港區經貿二路186號B棟3樓,優
63000090,老董牛肉麵-南港中信店,A-194050426-00007-5,臺北市南港區經貿二路186號B棟3樓,優
63000090,花蓮扁食-南港中信店,A-170837404-00022-5,臺北市南港區經貿二路186號B棟3樓,優
63000090,中一排骨-南港中信店,A-123309091-00007-2,臺北市南港區經貿二路186號B棟3樓,優
63000090,游家牛排-南港中信店,F-190582647-00000-4,臺北市南港區經貿二路186號C棟3樓,優
63000090,廣一樂廚-南港中信店,A-116915418-00003-6,臺北市南港區經貿二路186號C棟3樓,優
63000090,雪嶽山-南港中信店,A-150902243-00003-6,臺北市南港區經貿二路186號C棟3樓,優
63000090,星泰海南雞-南港中信店,A-189113219-00001-3,臺北市南港區經貿二路186號C棟3樓,優
63000090,史巴可義大利麵-南港中信店,A-200044139-00001-1,臺北市南港區經貿二路186號C棟3樓,優
63000090,二師兄肉羹-南港中信店,A-183048655-00001-8,臺北市南港區經貿二路186號C棟3樓,優
63000090,瑞客來永和豆漿,A-200247781-00001-9,臺北市南港區忠孝東路6段449號,優
63000030,丹迪旅店-大安森林公園店,A-197093623-00000-7,臺北市大安區信義路3段33號,優
63000110,陽明山溫泉度假村,A-142847850-00001-7,臺北市士林區菁山路101巷71弄16號,優
63000110,醇蛋糕-家樂福天母店,A-142513397-00002-4,臺北市士林區德行西路47號,優
63000010,成真咖啡 微風廣場店,A-164987355-00012-8,臺北市松山區復興南路1段39號2樓,優
63000010,威士威酒食-微風廣場店,A-190370708-00009-1,臺北市松山區復興南路1段39號G樓,優
63000010,上海茶樓-微風廣場,A-153919063-00001-5,臺北市松山區復興南路1段39號G樓,優
63000010,一品花雕雞-微風廣場,A-190046610-00001-5,臺北市松山區復興南路1段39號G樓,優
63000040,CEO1950總裁藝文空間,A-150866555-00001-9,臺北市中山區新生北路3段62巷24號,優
63000040,1919藝文中心-Super 346 live house,A-182910750-00001-1,臺北市中山區八德路2段85號,優
63000040,美侖商旅,A-124813647-00000-3,臺北市中山區吉林路49號,優
63000040,北平陶然亭,A-148949952-00001-9,臺北市中山區復興北路86號2樓,優
63000030,JAPOLI義大利餐酒館  新生營業所,A-142614780-00006-6,臺北市大安區忠孝東路3段28號1樓,優
63000030,泔 米食堂,A-200208819-00001-8,臺北市大安區和平東路2段175巷12號,優
63000030,好嶼,A-193647686-00001-8,臺北市大安區仁愛路4段300巷20弄17號1樓,優
63000100,內湖高中早餐部(連大莊企業有限公司),A-180529551-00014-8,臺北市內湖區文德路218號,優
63000090,臺北市政府衛生局附設臺北市東明住宿長照機構,A-103772402-00002-5,臺北市南港區南港路2段60巷17號2樓,優
63000010,SENS,A-155847754-00001-4,臺北市松山區民生東路3段127巷12號,優
63000030,朱記餡餅粥-信義旗艦店,A-153095716-00056-5,臺北市大安區信義路3段124號,優
63000040,NO COFFEE 台北中山店,A-124756322-00001-0,臺北市中山區南京西路15號1樓,優
63000040,成都滿庭芳-南西店,A-193640516-00002-4,臺北市中山區南京東路15號B1,優
63000040,Frassi,A-190146982-00001-8,臺北市中山區樂群三路299號1樓,優
63000040,La Vie by Thomas Bühner,A-100136946-00001-8,臺北市中山區樂群三路200號1樓,優
63000030,Mr.Orchard果園先生,A-200227378-00004-2,臺北市大安區忠孝東路3段268號4樓,優
63000030,漁事所,B-182432553-00000-1,臺北市大安區忠孝東路3段268號4樓,優
63000030,Little tree Juice Club,A-183567728-00005-9,臺北市大安區忠孝東路3段268號4樓,優
63000030,茶茶小王子_SOGO忠孝店,A-128514178-00019-4,臺北市大安區忠孝東路4段45號B1,優
63000030,Baskin Robbins_SOGO忠孝店,A-142980364-00041-9,臺北市大安區忠孝東路4段45號B1,優
63000030,肉的長谷川_SOGO忠孝店,A-193547309-00001-9,臺北市大安區忠孝東路4段45號B1,優
63000030,雪嶽山_SOGO忠孝店,A-153717587-00012-4,臺北市大安區忠孝東路4段45號B1,優
63000030,季樂鐵板燒_SOGO忠孝店-NEW,A-190323071-00028-3,臺北市大安區忠孝東路4段45號B1,優
63000030,艸祭製麵所,A-193758471-00001-3,臺北市大安區忠孝東路3段268號4樓,優
63000030,双聖美式餐廳連鎖-大安店,A-112487549-00012-1,臺北市大安區復興南路1段317號1樓,優
63000050,JUNTO·同,A-202284491-00000-9,臺北市中正區漢口街1段2號2樓,優
63000080,臺北市政府社會局老人自費安養中心,A-112756760-00004-6,臺北市文山區興隆路4段109巷30弄6號,優
63000080,臺北市私立慧誠老人長期照顧中心,A-138494643-00001-0,臺北市文山區木柵路2段163號,優
63000080,臺北市立興岩住宿長照機構(委託臺北市立聯合醫院仁愛院區經營),A-128192021-00004-7,臺北市文山區興隆路2段88號2樓之2,優
63000060,德鑫自助餐,A-142357403-00001-7,臺北市大同區鄭州路145號,優
63000030,Antico Forno,A-154345001-00001-1,臺北市大安區瑞安街141號1樓,優
63000060,霸王川菜餐廳股份有限公司-甲天下長安店,A-107642676-00002-8,臺北市大同區長安西路287號1-2樓,優
63000020,琥珀,A-194053330-00001-6,臺北市信義區逸仙路32巷15號1樓,優
63000020,錢都日式涮涮鍋-信義福德店,A-102335241-00001-9,臺北市信義區福德街278號,優
63000020,Jarana (艾丘洛有限公司),A-183190343-00001-0,臺北市信義區忠孝東路4段553巷46弄8號,優
63000040,牛魔王-南西店,A-200144237-00005-5,臺北市中山區南京西路15號B1,優
63000040,璽品鱻-南西店,A-202296984-00001-0,臺北市中山區南京西路15號B1,優
63000020,越粉舖-松菸店,A-200127548-00001-7,臺北市信義區菸廠路88號B1,優
63000070,聖瑪莉西門2店,A-109499839-00057-1,臺北市萬華區中華路1段166之1號,優
63000120,蓬萊,A-200121350-00001-2,臺北市北投區中和街238號,優
63000050,孫立人將軍官邸,A-166263411-00001-8,臺北市中正區南昌路1段136號,優
63000060,Woosa洋食パンケーキ 屋莎洋食鬆餅屋-京站店,A-153089876-00004-8,臺北市大同區承德路1段1號2樓,優
63000060,Kaffee Amadeus 阿瑪迪斯咖啡館-京站店,A-145018336-00001-9,臺北市大同區承德路1段1號2樓,優
63000060,合點壽司-京站店,A-142864750-00004-8,臺北市大同區承德路1段1號3樓,優
63000060,Vegan Amore 蔬慕-京站店,A-152801642-00010-7,臺北市大同區承德路1段1號3樓,優
63000060,炸綺來鹹酥雞-京站店,A-196753013-00001-3,臺北市大同區承德路1段1號4樓,優
63000060,一鷺Express-京站店,A-154184602-00004-2,臺北市大同區承德路1段1號4樓,優
63000060,百家班HeyAhh-京站店,A-150764298-00001-0,臺北市大同區承德路1段1號4樓,優
63000030,Lin Restaurant,A-183597933-00001-6,臺北市大安區仁愛路4段300巷25弄6號1樓,優
63000030,雞湯大叔 敦南店 ,A-183589309-00008-1,臺北市大安區和平東路3段49號1樓,優
63000030,掬．Kiku,A-190019487-00001-7,臺北市大安區安和路1段135巷4號1樓,優
63000060,順成蛋糕-京站店,A-128200887-00005-8,臺北市大同區市民大道1段209號,優
63000060,GODIVA-京站店,A-127941440-00017-7,臺北市大同區承德路1段1號1樓,優
63000060,微兜petitdoux-京站店,A-124692475-00016-4,臺北市大同區承德路1段1號1樓,優
63000060,燒肉LIKE-京站店,A-158330423-00003-9,臺北市大同區承德路1段1號1樓,優
63000060,LOUISA COFFEE-京站店,A-124693586-00738-9,臺北市大同區市民大道1段209號,優
63000060,gonna 共樂遊-京站店,A-155734837-00005-5,臺北市大同區承德路1段1號1樓,優
63000060,客美多咖啡-京站店,A-150895094-00008-6,臺北市大同區承德路1段1號1樓,優
63000060,Ten Thousand Coffee-京站店,A-190669088-00004-8,臺北市大同區承德路1段1號1樓,優
63000020,默爾pasta & pizza-CITYLINK松山店,B-142680303-00016-2,臺北市信義區松山路11號1摟,優
63000020,夏威魚-CITYLINK松山店,A-168578107-00006-6,臺北市信義區松山路11號1摟,優
63000060,明 Ramen Bar-京站店,A-154326193-00001-2,臺北市大同區承德路1段1號1樓,優
63000030,春天素食,A-170584442-00002-4,臺北市大安區和平東路1段177號3樓,優
63000020,橘園小吃店,A-200139127-00001-3,臺北市信義區虎林街132巷63號,優
63000020,炒湘湘-微風信義店,A-182844838-00008-1,臺北市信義區忠孝東路5段68號4樓,優
63000020,the ukai taipei,A-150928399-00001-4,臺北市信義區松智路17號46樓,優
63000020,春嶼-微風信義店,A-190072052-00002-5,臺北市信義區忠孝東路5段68號4樓,優
63000020,北村豆腐家-大巨蛋店,A-128841757-00132-6,臺北市信義區忠孝東路4段515號B2,優
63000120,輕食光-榮總,A-196754364-00001-3,臺北市北投區石牌路2段201號長青樓,優
63000120,美味森市-榮總,A-122456427-00004-4,臺北市北投區石牌路2段201號長青樓,優
63000120,幸福道粥品專賣-榮總,A-190307852-00002-4,臺北市北投區石牌路2段201號長青樓,優
63000120,臺北市私立陽明山老人長期照顧中心,A-100959543-00001-4,臺北市北投區紗帽路116號1樓,優
63000020,總裁牛肉麵-遠百A13門市,A-155847754-00004-7,臺北市信義區松仁路58號4樓,優
63000020,八八燒肉,A-128393385-00003-2,臺北市信義區松仁路58號14樓,優
63000020,點點心-信義ATT店,A-142634580-00044-8,臺北市信義區松壽路12號4樓,優
63000020,李蝦記爆蝦火鍋,A-160605979-00001-1,臺北市信義區松壽路12號5樓,優
63000020,無老鍋-台北信義店,A-153546917-00038-9,臺北市信義區松壽路22號2樓,優
63000020,Yamazaki統一夢廣場店,A-122522307-00243-0,臺北市信義區松高路11號B2,優
63000050,DonDonDonki忠孝新生店,A-183723869-00003-7,臺北市中正區八德路1段55號B1,優
63000050,無老鍋-西門町店,A-153546917-00037-8,臺北市中正區中華路1段55號2樓,優
63000050,Yamazaki東森北車店,A-122522307-00241-8,臺北市中正區忠孝西路1段47號B1,優
63000050,福利麵包-微風店,A-111820764-00004-1,臺北市中正區北平西路3號,優
63000050,聖瑪莉北車店,A-109499839-00181-9,臺北市中正區北平西路3號微風廣場B1,優
63000020,瀾之茶店-松菸店,A-182908889-00001-1,臺北市信義區菸廠路88號B1,優
63000050,beard papa-誠品站前店,A-180292991-00029-9,臺北市中正區忠孝西路1段49號B1,優
63000050,誠記原汁排骨湯-台大西址店,A-202286236-00000-8,臺北市中正區常德街1號B1,優
63000030,杏一癌醫翠微廣場-餓了極品,A-278963766-00001-2,臺北市大安區基隆路3段155巷57號B1,優
63000090,DonDonDonki 南港店,A-183723869-00004-8,臺北市南港區忠孝東路7段359號3樓,優
63000090,薩莉亞-環球南港店,A-128854801-00029-5,臺北市南港區忠孝東路7段371號B1,優
63000060,樂田-雙連二店,A-128427006-00101-9,臺北市大同區民生西路47號,優
63000120,元爵味黃燜雞米飯(北投中央店),A-193203917-00000-2,臺北市北投區中央北路4段489號1樓,優
63000090,嘉義人-環球南港店,A-200186322-00014-6,臺北市南港區忠孝東路7段371號B1,優
63000090,因果茶南港店Yin Guo Cha-環球南港店,A-202315444-00001-3,臺北市南港區忠孝東路7段371號B1,優
63000100,炸雞大獅 內湖家樂福店,A-142591908-00046-6,臺北市內湖區民善街88號,優
63000100,呈信鵝肉 - 內湖家樂福店,A-191109541-00002-0,臺北市內湖區民善街88號,良
63000100,泰美胃餐廳 - 內湖大潤發,A-200121150-00000-9,臺北市內湖區舊宗路1段128號1樓,優
63000050,臺北市立第一女子高級中學員生消費合作社,A-121102587-00000-4,臺北市中正區重慶南路1段165號B1,優
63000060,印度風-京站店,A-188379942-00001-9,臺北市大同區承德路1段1號B3,優
63000060,齊媽媽-京站店,A-200247422-00001-1,臺北市大同區承德路1段1號B3,優
63000050,綺樂文旅店開封館,A-142617061-00000-5,臺北市中正區開封街1段35號1樓,優
63000040,樂起司-誠品南西店,A-153948686-00006-3,臺北市中山區南京西路14號B1,優
63000040,默爾pasta & pizza-誠品南西店,A-142680303-00006-0,臺北市中山區南京西路14號3樓,優
63000040,奎士咖啡-誠品南西店,A-183097938-00004-9,臺北市中山區南京西路14號B1,優
63000040,雞湯大叔-誠品南西店,A-183589309-00027-2,臺北市中山區南京西路14號3樓,優
63000040,先喝道-誠品南西店,A-153951936-00083-0,臺北市中山區南京西路14號B1,優
63000040,周廚紅燒牛肉麵-誠品南西店,A-202294147-00001-9,臺北市中山區南京西路14號B1,優
63000100,臺北市私立達人高級中學,A-101025606-00001-9,臺北市內湖區內湖路2段314號,優
63000100,Fresh & Aged Italian Steak House (美福牛排),A-180198341-00000-2,臺北市內湖區民善街128號2樓,優
63000090,御私藏-南港環球店,A-164845217-00011-7,臺北市南港區忠孝東路7段371號B1,優
63000090,摩斯漢堡-南港環球店,A-123928945-01246-3,臺北市南港區忠孝東路7段371號B1,優
63000040,凱樂烘焙食品有限公司,A-128193611-00000-9,臺北市中山區長安東路2段131之4號,優
63000040,雞湯大叔-松江南京店,A-183589309-00018-2,臺北市中山區南京東路2段26號1樓,優
63000030,komboi,A-183122964-00000-3,臺北市大安區敦化南路1段270巷28號1樓,優
63000010,T+T,A-150795638-00000-1,臺北市松山區敦化北路165巷11號,優
63000010,高雄空廚股份有限公司-松山廠,A-170750455-00011-3,臺北市松山區敦化北路405巷123弄9號,優
63000010,富錦樹台菜香檳-敦北店,A-153769515-00001-0,臺北市松山區敦化北路199巷17號,優
63000010,法蘭司烘焙-敦北店,A-180694545-00000-9,臺北市松山區敦化北路155巷5號,優
63000040,Wok by O'BOND,A-190330642-00000-5,臺北市中山區龍江路18號,優
63000040,加分鍋物-新生店,A-202287899-00000-4,臺北市中山區新生北路1段90之1號,優
63000040,承家私廚,A-202279700-00000-6,臺北市中山區民權東路2段92巷6號1樓,優
